timestamp_utc,learner_id,learner_role,resource_id,user_prompt_character_count,clarity_score,context_score,constraints_score,evaluation_score,primary_weakness,recommended_resource_id
2025-10-21T18:25:01.332561+00:00,L-042,learner,micro-tutor-02,286,3,1,4,2.67,Context,tutorial-grounding-techniques
2025-10-21T19:13:51.499150+00:00,L-014,learner,micro-tutor-04,924,4,1,3,2.67,Context,tutorial-grounding-techniques
2025-10-21T19:57:07.777627+00:00,L-037,learner,micro-tutor-03,1455,1,1,2,1.33,Clarity,tutorial-clarity-basics
2025-10-21T21:39:41.982447+00:00,L-021,learner,micro-tutor-04,344,2,3,5,3.33,Clarity,tutorial-clarity-basics
2025-10-21T22:43:23.386019+00:00,L-021,learner,micro-tutor-05,184,2,5,1,2.67,Constraints,tutorial-prompt-constraints
2025-10-22T01:53:01.196313+00:00,L-022,learner,micro-tutor-03,1245,3,1,4,2.67,Context,tutorial-grounding-techniques
2025-10-22T03:24:38.305863+00:00,L-002,learner,micro-tutor-02,1276,5,5,1,3.67,Constraints,tutorial-prompt-constraints
2025-10-22T05:03:34.578945+00:00,L-011,learner,micro-tutor-04,144,2,3,1,2.0,Constraints,tutorial-prompt-constraints
2025-10-22T05:15:12.997471+00:00,L-035,learner,micro-tutor-01,162,4,5,5,4.67,Clarity,tutorial-clarity-basics
2025-10-22T06:14:27.543309+00:00,L-050,learner,micro-tutor-01,1453,4,4,4,4.0,Clarity,tutorial-clarity-basics
2025-10-22T08:29:30.565162+00:00,L-013,learner,micro-tutor-02,1255,1,3,2,2.0,Clarity,tutorial-clarity-basics
2025-10-22T14:11:42.878680+00:00,L-044,learner,micro-tutor-04,1361,1,3,3,2.33,Clarity,tutorial-clarity-basics
2025-10-22T18:25:13.880552+00:00,L-019,learner,micro-tutor-02,1392,3,3,1,2.33,Constraints,tutorial-prompt-constraints
2025-10-22T19:41:22.019111+00:00,L-009,learner,micro-tutor-04,886,1,4,3,2.67,Clarity,tutorial-clarity-basics
2025-10-22T21:20:28.359166+00:00,L-044,learner,micro-tutor-02,1048,3,2,1,2.0,Constraints,tutorial-prompt-constraints
2025-10-22T21:39:26.045355+00:00,L-016,learner,micro-tutor-01,503,4,3,3,3.33,Context,tutorial-grounding-techniques
2025-10-23T00:45:08.948860+00:00,L-027,learner,micro-tutor-05,451,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-10-23T03:21:05.140407+00:00,L-025,learner,micro-tutor-02,386,5,5,2,4.0,Constraints,tutorial-prompt-constraints
2025-10-23T06:30:32.260499+00:00,L-022,learner,micro-tutor-04,336,2,5,5,4.0,Clarity,tutorial-clarity-basics
2025-10-23T06:55:53.188019+00:00,L-019,learner,micro-tutor-03,841,4,4,4,4.0,Clarity,tutorial-clarity-basics
2025-10-23T10:21:35.950609+00:00,L-025,learner,micro-tutor-02,917,5,1,1,2.33,Context,tutorial-grounding-techniques
2025-10-23T10:24:58.036756+00:00,L-010,learner,micro-tutor-02,756,4,5,4,4.33,Clarity,tutorial-clarity-basics
2025-10-23T12:27:19.958544+00:00,L-002,learner,micro-tutor-01,1362,1,5,3,3.0,Clarity,tutorial-clarity-basics
2025-10-23T19:49:24.566656+00:00,L-010,learner,micro-tutor-05,899,2,1,3,2.0,Context,tutorial-grounding-techniques
2025-10-23T20:54:28.135092+00:00,L-041,learner,micro-tutor-04,240,2,1,5,2.67,Context,tutorial-grounding-techniques
2025-10-23T22:49:30.203620+00:00,L-050,learner,micro-tutor-04,238,5,5,4,4.67,Constraints,tutorial-prompt-constraints
2025-10-23T22:57:23.992709+00:00,L-041,learner,micro-tutor-04,537,2,3,1,2.0,Constraints,tutorial-prompt-constraints
2025-10-23T23:42:36.869315+00:00,L-007,learner,micro-tutor-02,579,4,2,3,3.0,Context,tutorial-grounding-techniques
2025-10-23T23:59:43.719452+00:00,L-015,learner,micro-tutor-01,745,2,3,3,2.67,Clarity,tutorial-clarity-basics
2025-10-24T02:57:59.637605+00:00,L-008,learner,micro-tutor-05,1137,3,4,5,4.0,Clarity,tutorial-clarity-basics
2025-10-24T03:29:13.625710+00:00,L-007,learner,micro-tutor-03,134,5,1,5,3.67,Context,tutorial-grounding-techniques
2025-10-24T07:21:20.687994+00:00,L-041,learner,micro-tutor-04,825,2,4,4,3.33,Clarity,tutorial-clarity-basics
2025-10-24T07:33:13.561407+00:00,L-019,learner,micro-tutor-01,140,5,3,2,3.33,Constraints,tutorial-prompt-constraints
2025-10-24T09:13:37.616330+00:00,L-001,learner,micro-tutor-03,808,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-10-24T12:20:02.252394+00:00,L-015,learner,micro-tutor-02,271,2,4,2,2.67,Clarity,tutorial-clarity-basics
2025-10-24T13:57:13.555258+00:00,L-029,learner,micro-tutor-01,517,3,4,4,3.67,Clarity,tutorial-clarity-basics
2025-10-24T15:07:58.995392+00:00,L-050,learner,micro-tutor-05,1176,3,4,5,4.0,Clarity,tutorial-clarity-basics
2025-10-24T16:37:14.622354+00:00,L-017,learner,micro-tutor-01,87,4,5,3,4.0,Constraints,tutorial-prompt-constraints
2025-10-24T16:54:53.851660+00:00,L-030,learner,micro-tutor-03,207,4,3,4,3.67,Context,tutorial-grounding-techniques
2025-10-24T18:06:05.938371+00:00,L-012,learner,micro-tutor-01,1236,3,4,1,2.67,Constraints,tutorial-prompt-constraints
2025-10-24T23:04:45.433993+00:00,L-042,learner,micro-tutor-05,161,5,4,2,3.67,Constraints,tutorial-prompt-constraints
2025-10-25T00:41:07.580736+00:00,L-036,learner,micro-tutor-05,1096,1,4,4,3.0,Clarity,tutorial-clarity-basics
2025-10-25T05:22:09.110938+00:00,L-020,learner,micro-tutor-01,1371,2,1,2,1.67,Context,tutorial-grounding-techniques
2025-10-25T05:27:05.541802+00:00,L-022,learner,micro-tutor-04,875,2,3,3,2.67,Clarity,tutorial-clarity-basics
2025-10-25T09:11:39.436093+00:00,L-036,learner,micro-tutor-03,391,5,5,3,4.33,Constraints,tutorial-prompt-constraints
2025-10-25T12:18:03.116695+00:00,L-017,learner,micro-tutor-01,1273,3,5,2,3.33,Constraints,tutorial-prompt-constraints
2025-10-25T12:50:59.946098+00:00,L-023,learner,micro-tutor-02,1126,5,3,4,4.0,Context,tutorial-grounding-techniques
2025-10-25T12:58:15.548926+00:00,L-046,learner,micro-tutor-03,240,4,5,3,4.0,Constraints,tutorial-prompt-constraints
2025-10-25T13:37:23.612430+00:00,L-013,learner,micro-tutor-05,1463,4,3,1,2.67,Constraints,tutorial-prompt-constraints
2025-10-25T13:40:05.481859+00:00,L-022,learner,micro-tutor-05,856,1,2,1,1.33,Clarity,tutorial-clarity-basics
2025-10-25T16:21:23.731200+00:00,L-013,learner,micro-tutor-04,1454,2,3,1,2.0,Constraints,tutorial-prompt-constraints
2025-10-25T17:13:34.116117+00:00,L-030,learner,micro-tutor-02,1453,5,5,2,4.0,Constraints,tutorial-prompt-constraints
2025-10-26T00:28:54.753581+00:00,L-026,learner,micro-tutor-04,823,3,4,4,3.67,Clarity,tutorial-clarity-basics
2025-10-26T03:46:48.993895+00:00,L-008,learner,micro-tutor-05,1120,5,5,2,4.0,Constraints,tutorial-prompt-constraints
2025-10-26T07:24:29.813368+00:00,L-045,learner,micro-tutor-01,959,1,1,4,2.0,Clarity,tutorial-clarity-basics
2025-10-26T07:29:57.789180+00:00,L-027,learner,micro-tutor-04,629,2,5,3,3.33,Clarity,tutorial-clarity-basics
2025-10-26T09:10:44.669746+00:00,L-042,learner,micro-tutor-03,590,5,3,4,4.0,Context,tutorial-grounding-techniques
2025-10-26T09:41:58.135592+00:00,L-042,learner,micro-tutor-05,211,2,4,3,3.0,Clarity,tutorial-clarity-basics
2025-10-26T10:11:34.418749+00:00,L-025,learner,micro-tutor-01,94,5,4,3,4.0,Constraints,tutorial-prompt-constraints
2025-10-26T10:11:47.270496+00:00,L-029,learner,micro-tutor-02,365,1,1,3,1.67,Clarity,tutorial-clarity-basics
2025-10-26T10:33:28.253519+00:00,L-026,learner,micro-tutor-02,1150,3,1,2,2.0,Context,tutorial-grounding-techniques
2025-10-26T10:34:55.995918+00:00,L-032,learner,micro-tutor-02,1434,2,3,2,2.33,Clarity,tutorial-clarity-basics
2025-10-26T11:50:32.494580+00:00,L-013,learner,micro-tutor-01,1247,4,3,3,3.33,Context,tutorial-grounding-techniques
2025-10-26T13:04:30.295033+00:00,L-013,learner,micro-tutor-01,327,1,2,5,2.67,Clarity,tutorial-clarity-basics
2025-10-26T21:01:08.894454+00:00,L-031,learner,micro-tutor-01,1096,2,3,2,2.33,Clarity,tutorial-clarity-basics
2025-10-26T21:46:18.989328+00:00,L-033,learner,micro-tutor-03,156,1,3,2,2.0,Clarity,tutorial-clarity-basics
2025-10-26T22:10:28.498463+00:00,L-047,learner,micro-tutor-03,260,1,4,1,2.0,Clarity,tutorial-clarity-basics
2025-10-27T06:55:00.751669+00:00,L-015,learner,micro-tutor-04,501,5,3,1,3.0,Constraints,tutorial-prompt-constraints
2025-10-27T09:36:57.501638+00:00,L-026,learner,micro-tutor-01,637,1,4,1,2.0,Clarity,tutorial-clarity-basics
2025-10-27T16:12:05.348349+00:00,L-017,learner,micro-tutor-02,139,5,2,4,3.67,Context,tutorial-grounding-techniques
2025-10-27T16:16:51.311159+00:00,L-044,learner,micro-tutor-05,661,1,4,5,3.33,Clarity,tutorial-clarity-basics
2025-10-27T17:49:22.713375+00:00,L-009,learner,micro-tutor-04,996,5,1,5,3.67,Context,tutorial-grounding-techniques
2025-10-27T18:06:34.701569+00:00,L-042,learner,micro-tutor-05,280,5,5,4,4.67,Constraints,tutorial-prompt-constraints
2025-10-27T18:42:32.306860+00:00,L-043,learner,micro-tutor-05,614,4,1,2,2.33,Context,tutorial-grounding-techniques
2025-10-27T20:11:34.568932+00:00,L-026,learner,micro-tutor-03,1402,2,1,1,1.33,Context,tutorial-grounding-techniques
2025-10-27T21:35:22.794180+00:00,L-016,learner,micro-tutor-05,1361,4,5,4,4.33,Clarity,tutorial-clarity-basics
2025-10-28T00:04:17.054309+00:00,L-023,learner,micro-tutor-05,408,2,5,1,2.67,Constraints,tutorial-prompt-constraints
2025-10-28T01:22:25.478687+00:00,L-005,learner,micro-tutor-02,181,4,2,2,2.67,Context,tutorial-grounding-techniques
2025-10-28T01:27:16.130402+00:00,L-042,learner,micro-tutor-01,439,1,3,2,2.0,Clarity,tutorial-clarity-basics
2025-10-28T01:48:08.403021+00:00,L-008,learner,micro-tutor-02,55,5,1,2,2.67,Context,tutorial-grounding-techniques
2025-10-28T02:08:24.574241+00:00,L-002,learner,micro-tutor-01,1443,1,2,2,1.67,Clarity,tutorial-clarity-basics
2025-10-28T04:19:11.859332+00:00,L-014,learner,micro-tutor-05,517,2,4,4,3.33,Clarity,tutorial-clarity-basics
2025-10-28T09:27:37.099821+00:00,L-044,learner,micro-tutor-01,678,2,3,2,2.33,Clarity,tutorial-clarity-basics
2025-10-28T10:39:34.297162+00:00,L-025,learner,micro-tutor-04,1101,1,4,2,2.33,Clarity,tutorial-clarity-basics
2025-10-28T11:09:50.100630+00:00,L-004,learner,micro-tutor-04,442,3,5,2,3.33,Constraints,tutorial-prompt-constraints
2025-10-28T16:58:01.348753+00:00,L-048,learner,micro-tutor-05,837,5,3,5,4.33,Context,tutorial-grounding-techniques
2025-10-28T19:00:47.619433+00:00,L-039,learner,micro-tutor-01,331,1,3,4,2.67,Clarity,tutorial-clarity-basics
2025-10-28T19:11:59.577884+00:00,L-038,learner,micro-tutor-04,1449,4,1,4,3.0,Context,tutorial-grounding-techniques
2025-10-28T21:15:57.858855+00:00,L-045,learner,micro-tutor-04,741,5,5,5,5.0,Clarity,tutorial-clarity-basics
2025-10-28T23:03:04.548158+00:00,L-037,learner,micro-tutor-04,177,1,5,5,3.67,Clarity,tutorial-clarity-basics
2025-10-29T01:55:44.904274+00:00,L-005,learner,micro-tutor-05,1366,5,1,1,2.33,Context,tutorial-grounding-techniques
2025-10-29T02:22:15.389906+00:00,L-005,learner,micro-tutor-05,1083,3,4,5,4.0,Clarity,tutorial-clarity-basics
2025-10-29T08:05:44.278023+00:00,L-045,learner,micro-tutor-02,1308,4,1,2,2.33,Context,tutorial-grounding-techniques
2025-10-29T08:24:19.728199+00:00,L-019,learner,micro-tutor-05,646,5,2,2,3.0,Context,tutorial-grounding-techniques
2025-10-29T09:06:23.995572+00:00,L-033,learner,micro-tutor-02,1442,5,2,5,4.0,Context,tutorial-grounding-techniques
2025-10-29T11:44:10.829836+00:00,L-005,learner,micro-tutor-03,612,5,4,2,3.67,Constraints,tutorial-prompt-constraints
2025-10-29T15:43:18.909278+00:00,L-017,learner,micro-tutor-03,1010,2,4,1,2.33,Constraints,tutorial-prompt-constraints
2025-10-29T18:34:47.217938+00:00,L-021,learner,micro-tutor-03,373,4,1,1,2.0,Context,tutorial-grounding-techniques
2025-10-29T18:40:50.132823+00:00,L-003,learner,micro-tutor-01,373,2,3,3,2.67,Clarity,tutorial-clarity-basics
2025-10-29T18:59:14.287241+00:00,L-041,learner,micro-tutor-01,383,4,5,2,3.67,Constraints,tutorial-prompt-constraints
2025-10-30T00:04:43.317352+00:00,L-030,learner,micro-tutor-05,502,5,5,5,5.0,Clarity,tutorial-clarity-basics
2025-10-30T00:52:14.446677+00:00,L-048,learner,micro-tutor-02,652,3,4,3,3.33,Clarity,tutorial-clarity-basics
2025-10-30T02:43:35.326637+00:00,L-037,learner,micro-tutor-05,386,1,2,1,1.33,Clarity,tutorial-clarity-basics
2025-10-30T02:53:52.085200+00:00,L-015,learner,micro-tutor-01,909,5,2,4,3.67,Context,tutorial-grounding-techniques
2025-10-30T04:06:48.133291+00:00,L-042,learner,micro-tutor-04,1114,5,3,3,3.67,Context,tutorial-grounding-techniques
2025-10-30T05:18:42.902568+00:00,L-020,learner,micro-tutor-05,1440,1,5,2,2.67,Clarity,tutorial-clarity-basics
2025-10-30T09:00:06.813342+00:00,L-048,learner,micro-tutor-02,491,2,1,4,2.33,Context,tutorial-grounding-techniques
2025-10-30T09:37:38.144769+00:00,L-018,learner,micro-tutor-01,608,3,1,2,2.0,Context,tutorial-grounding-techniques
2025-10-30T10:58:18.607236+00:00,L-006,learner,micro-tutor-01,483,3,4,3,3.33,Clarity,tutorial-clarity-basics
2025-10-30T11:32:50.433093+00:00,L-037,learner,micro-tutor-04,475,1,5,3,3.0,Clarity,tutorial-clarity-basics
2025-10-30T12:51:54.750347+00:00,L-026,learner,micro-tutor-04,556,5,4,2,3.67,Constraints,tutorial-prompt-constraints
2025-10-30T14:18:27.310164+00:00,L-001,learner,micro-tutor-03,1366,2,4,4,3.33,Clarity,tutorial-clarity-basics
2025-10-30T15:03:47.482448+00:00,L-036,learner,micro-tutor-03,1182,3,3,1,2.33,Constraints,tutorial-prompt-constraints
2025-10-30T16:06:37.126263+00:00,L-046,learner,micro-tutor-03,590,2,4,3,3.0,Clarity,tutorial-clarity-basics
2025-10-30T19:37:51.645769+00:00,L-016,learner,micro-tutor-04,1315,1,3,2,2.0,Clarity,tutorial-clarity-basics
2025-10-30T21:04:12.963629+00:00,L-050,learner,micro-tutor-02,726,5,3,1,3.0,Constraints,tutorial-prompt-constraints
2025-10-30T21:31:44.927516+00:00,L-024,learner,micro-tutor-05,632,5,1,3,3.0,Context,tutorial-grounding-techniques
2025-10-31T00:20:45.455606+00:00,L-003,learner,micro-tutor-03,69,4,3,1,2.67,Constraints,tutorial-prompt-constraints
2025-10-31T00:53:12.972880+00:00,L-024,learner,micro-tutor-05,1082,5,4,2,3.67,Constraints,tutorial-prompt-constraints
2025-10-31T04:22:04.544741+00:00,L-022,learner,micro-tutor-05,663,5,4,5,4.67,Context,tutorial-grounding-techniques
2025-10-31T06:59:47.139944+00:00,L-044,learner,micro-tutor-01,195,5,5,5,5.0,Clarity,tutorial-clarity-basics
2025-10-31T07:28:59.494105+00:00,L-004,learner,micro-tutor-04,1096,4,4,2,3.33,Constraints,tutorial-prompt-constraints
2025-10-31T10:18:55.187208+00:00,L-017,learner,micro-tutor-04,1289,5,2,3,3.33,Context,tutorial-grounding-techniques
2025-10-31T10:54:22.938504+00:00,L-007,learner,micro-tutor-05,1040,3,5,5,4.33,Clarity,tutorial-clarity-basics
2025-10-31T11:53:08.068871+00:00,L-008,learner,micro-tutor-04,632,1,1,5,2.33,Clarity,tutorial-clarity-basics
2025-10-31T16:47:53.945279+00:00,L-006,learner,micro-tutor-04,217,3,4,3,3.33,Clarity,tutorial-clarity-basics
2025-11-01T00:36:27.989972+00:00,L-030,learner,micro-tutor-04,1274,4,1,4,3.0,Context,tutorial-grounding-techniques
2025-11-01T00:51:28.944757+00:00,L-032,learner,micro-tutor-04,69,5,1,3,3.0,Context,tutorial-grounding-techniques
2025-11-01T03:01:20.900688+00:00,L-003,learner,micro-tutor-01,882,1,2,2,1.67,Clarity,tutorial-clarity-basics
2025-11-01T05:25:53.708292+00:00,L-040,learner,micro-tutor-02,409,4,5,3,4.0,Constraints,tutorial-prompt-constraints
2025-11-01T07:42:30.918663+00:00,L-050,learner,micro-tutor-05,962,3,5,5,4.33,Clarity,tutorial-clarity-basics
2025-11-01T16:17:14.704500+00:00,L-031,learner,micro-tutor-02,430,5,4,4,4.33,Context,tutorial-grounding-techniques
2025-11-01T18:13:46.140451+00:00,L-046,learner,micro-tutor-04,1172,3,2,1,2.0,Constraints,tutorial-prompt-constraints
2025-11-01T20:46:24.552580+00:00,L-036,learner,micro-tutor-03,294,1,5,3,3.0,Clarity,tutorial-clarity-basics
2025-11-02T03:58:12.964041+00:00,L-016,learner,micro-tutor-05,1336,2,1,2,1.67,Context,tutorial-grounding-techniques
2025-11-02T04:45:00.330132+00:00,L-017,learner,micro-tutor-01,222,4,1,3,2.67,Context,tutorial-grounding-techniques
2025-11-02T08:09:35.876390+00:00,L-021,learner,micro-tutor-03,376,5,3,2,3.33,Constraints,tutorial-prompt-constraints
2025-11-02T08:56:40.612770+00:00,L-001,learner,micro-tutor-05,333,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-02T09:30:12.943090+00:00,L-039,learner,micro-tutor-04,1208,5,4,3,4.0,Constraints,tutorial-prompt-constraints
2025-11-02T10:47:05.217511+00:00,L-028,learner,micro-tutor-05,85,3,5,3,3.67,Clarity,tutorial-clarity-basics
2025-11-02T15:21:32.691406+00:00,L-003,learner,micro-tutor-03,1026,1,1,5,2.33,Clarity,tutorial-clarity-basics
2025-11-02T16:42:14.628640+00:00,L-010,learner,micro-tutor-04,308,2,4,1,2.33,Constraints,tutorial-prompt-constraints
2025-11-02T20:57:03.085421+00:00,L-019,learner,micro-tutor-05,1164,3,1,5,3.0,Context,tutorial-grounding-techniques
2025-11-02T23:15:38.430462+00:00,L-022,learner,micro-tutor-05,1283,3,2,2,2.33,Context,tutorial-grounding-techniques
2025-11-03T03:26:46.995307+00:00,L-048,learner,micro-tutor-01,1171,3,3,3,3.0,Clarity,tutorial-clarity-basics
2025-11-03T06:01:39.403697+00:00,L-040,learner,micro-tutor-01,90,2,5,2,3.0,Clarity,tutorial-clarity-basics
2025-11-03T06:27:14.121168+00:00,L-017,learner,micro-tutor-01,1123,2,4,4,3.33,Clarity,tutorial-clarity-basics
2025-11-03T10:13:05.903669+00:00,L-003,learner,micro-tutor-05,1207,1,4,5,3.33,Clarity,tutorial-clarity-basics
2025-11-03T11:00:12.584037+00:00,L-030,learner,micro-tutor-03,473,3,3,4,3.33,Clarity,tutorial-clarity-basics
2025-11-03T11:02:32.693784+00:00,L-031,learner,micro-tutor-01,549,3,1,2,2.0,Context,tutorial-grounding-techniques
2025-11-03T11:50:26.538501+00:00,L-036,learner,micro-tutor-01,607,1,3,4,2.67,Clarity,tutorial-clarity-basics
2025-11-03T11:57:21.792868+00:00,L-018,learner,micro-tutor-03,1296,2,2,5,3.0,Clarity,tutorial-clarity-basics
2025-11-03T23:52:35.812196+00:00,L-025,learner,micro-tutor-05,217,2,2,5,3.0,Clarity,tutorial-clarity-basics
2025-11-04T00:49:52.332235+00:00,L-020,learner,micro-tutor-03,331,4,1,5,3.33,Context,tutorial-grounding-techniques
2025-11-04T07:24:03.201848+00:00,L-005,learner,micro-tutor-04,1324,2,4,2,2.67,Clarity,tutorial-clarity-basics
2025-11-04T09:05:48.002626+00:00,L-005,learner,micro-tutor-01,1417,4,2,4,3.33,Context,tutorial-grounding-techniques
2025-11-04T11:31:38.449062+00:00,L-032,learner,micro-tutor-05,1272,3,5,3,3.67,Clarity,tutorial-clarity-basics
2025-11-04T12:57:40.819246+00:00,L-004,learner,micro-tutor-02,881,5,5,3,4.33,Constraints,tutorial-prompt-constraints
2025-11-04T14:11:22.641826+00:00,L-042,learner,micro-tutor-04,1364,4,3,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-04T18:42:54.526115+00:00,L-027,learner,micro-tutor-04,1139,4,1,1,2.0,Context,tutorial-grounding-techniques
2025-11-04T21:12:17.006701+00:00,L-002,learner,micro-tutor-05,488,2,3,4,3.0,Clarity,tutorial-clarity-basics
2025-11-04T21:51:00.568873+00:00,L-028,learner,micro-tutor-01,822,1,4,4,3.0,Clarity,tutorial-clarity-basics
2025-11-04T23:14:05.957955+00:00,L-022,learner,micro-tutor-01,792,5,5,2,4.0,Constraints,tutorial-prompt-constraints
2025-11-05T00:11:11.461879+00:00,L-049,learner,micro-tutor-04,1486,5,5,3,4.33,Constraints,tutorial-prompt-constraints
2025-11-05T02:08:41.682510+00:00,L-032,learner,micro-tutor-05,953,3,5,1,3.0,Constraints,tutorial-prompt-constraints
2025-11-05T06:09:16.555517+00:00,L-050,learner,micro-tutor-01,621,4,1,4,3.0,Context,tutorial-grounding-techniques
2025-11-05T07:17:30.860856+00:00,L-027,learner,micro-tutor-04,903,1,5,4,3.33,Clarity,tutorial-clarity-basics
2025-11-05T07:57:25.000065+00:00,L-025,learner,micro-tutor-04,1487,5,3,4,4.0,Context,tutorial-grounding-techniques
2025-11-05T11:12:04.407877+00:00,L-004,learner,micro-tutor-02,1242,5,1,3,3.0,Context,tutorial-grounding-techniques
2025-11-05T13:51:30.915481+00:00,L-042,learner,micro-tutor-05,266,5,5,1,3.67,Constraints,tutorial-prompt-constraints
2025-11-05T17:27:29.599528+00:00,L-017,learner,micro-tutor-01,243,3,1,3,2.33,Context,tutorial-grounding-techniques
2025-11-05T17:56:58.451754+00:00,L-027,learner,micro-tutor-05,584,2,2,1,1.67,Constraints,tutorial-prompt-constraints
2025-11-05T20:18:48.208791+00:00,L-021,learner,micro-tutor-03,1104,4,2,3,3.0,Context,tutorial-grounding-techniques
2025-11-06T04:25:09.593310+00:00,L-023,learner,micro-tutor-05,114,4,2,2,2.67,Context,tutorial-grounding-techniques
2025-11-06T05:05:55.287381+00:00,L-047,learner,micro-tutor-03,729,1,2,4,2.33,Clarity,tutorial-clarity-basics
2025-11-06T08:00:44.333835+00:00,L-040,learner,micro-tutor-03,1212,5,1,3,3.0,Context,tutorial-grounding-techniques
2025-11-06T08:38:57.613201+00:00,L-029,learner,micro-tutor-02,382,4,1,3,2.67,Context,tutorial-grounding-techniques
2025-11-06T09:50:10.827362+00:00,L-001,learner,micro-tutor-01,790,5,3,5,4.33,Context,tutorial-grounding-techniques
2025-11-06T10:22:42.962003+00:00,L-032,learner,micro-tutor-05,281,4,5,5,4.67,Clarity,tutorial-clarity-basics
2025-11-06T11:00:26.700468+00:00,L-003,learner,micro-tutor-02,554,4,1,5,3.33,Context,tutorial-grounding-techniques
2025-11-06T13:05:04.954371+00:00,L-017,learner,micro-tutor-05,997,5,5,4,4.67,Constraints,tutorial-prompt-constraints
2025-11-06T17:00:50.384843+00:00,L-020,learner,micro-tutor-02,1184,4,1,3,2.67,Context,tutorial-grounding-techniques
2025-11-06T21:37:53.486052+00:00,L-004,learner,micro-tutor-03,415,1,1,3,1.67,Clarity,tutorial-clarity-basics
2025-11-06T23:31:56.859454+00:00,L-002,learner,micro-tutor-03,521,1,5,5,3.67,Clarity,tutorial-clarity-basics
2025-11-07T04:45:14.297464+00:00,L-032,learner,micro-tutor-03,1170,3,3,3,3.0,Clarity,tutorial-clarity-basics
2025-11-07T04:50:02.128403+00:00,L-010,learner,micro-tutor-03,1252,1,3,3,2.33,Clarity,tutorial-clarity-basics
2025-11-07T06:37:43.238670+00:00,L-036,learner,micro-tutor-05,223,4,3,4,3.67,Context,tutorial-grounding-techniques
2025-11-07T09:45:31.514173+00:00,L-043,learner,micro-tutor-04,1021,5,4,2,3.67,Constraints,tutorial-prompt-constraints
2025-11-07T09:52:16.746657+00:00,L-031,learner,micro-tutor-03,853,5,4,5,4.67,Context,tutorial-grounding-techniques
2025-11-07T11:31:05.842412+00:00,L-024,learner,micro-tutor-02,668,4,3,3,3.33,Context,tutorial-grounding-techniques
2025-11-07T11:49:10.504324+00:00,L-018,learner,micro-tutor-05,1073,4,1,1,2.0,Context,tutorial-grounding-techniques
2025-11-07T12:17:54.179662+00:00,L-044,learner,micro-tutor-03,122,4,4,4,4.0,Clarity,tutorial-clarity-basics
2025-11-07T14:53:07.496027+00:00,L-034,learner,micro-tutor-02,302,1,1,2,1.33,Clarity,tutorial-clarity-basics
2025-11-07T18:58:06.064913+00:00,L-016,learner,micro-tutor-01,942,4,1,2,2.33,Context,tutorial-grounding-techniques
2025-11-08T01:21:03.921142+00:00,L-022,learner,micro-tutor-03,662,2,4,5,3.67,Clarity,tutorial-clarity-basics
2025-11-08T05:30:16.595815+00:00,L-009,learner,micro-tutor-02,679,1,1,2,1.33,Clarity,tutorial-clarity-basics
2025-11-08T11:12:22.824506+00:00,L-019,learner,micro-tutor-01,963,3,3,3,3.0,Clarity,tutorial-clarity-basics
2025-11-08T12:45:07.242746+00:00,L-034,learner,micro-tutor-02,67,1,5,5,3.67,Clarity,tutorial-clarity-basics
2025-11-08T13:14:31.887718+00:00,L-004,learner,micro-tutor-03,1237,3,2,4,3.0,Context,tutorial-grounding-techniques
2025-11-08T15:03:12.995287+00:00,L-043,learner,micro-tutor-02,566,5,1,2,2.67,Context,tutorial-grounding-techniques
2025-11-08T19:05:44.388420+00:00,L-021,learner,micro-tutor-05,903,3,2,5,3.33,Context,tutorial-grounding-techniques
2025-11-08T19:30:46.729581+00:00,L-011,learner,micro-tutor-05,211,2,2,2,2.0,Clarity,tutorial-clarity-basics
2025-11-09T01:07:37.242927+00:00,L-035,learner,micro-tutor-04,1151,4,1,5,3.33,Context,tutorial-grounding-techniques
2025-11-09T05:44:22.981286+00:00,L-045,learner,micro-tutor-03,602,4,1,5,3.33,Context,tutorial-grounding-techniques
2025-11-09T07:10:23.355673+00:00,L-034,learner,micro-tutor-04,893,3,2,2,2.33,Context,tutorial-grounding-techniques
2025-11-09T11:34:16.500564+00:00,L-049,learner,micro-tutor-05,259,1,3,4,2.67,Clarity,tutorial-clarity-basics
2025-11-09T11:51:28.052756+00:00,L-023,learner,micro-tutor-03,273,5,3,2,3.33,Constraints,tutorial-prompt-constraints
2025-11-09T16:30:16.265110+00:00,L-013,learner,micro-tutor-03,101,1,2,4,2.33,Clarity,tutorial-clarity-basics
2025-11-09T18:10:45.390944+00:00,L-050,learner,micro-tutor-05,1422,1,1,2,1.33,Clarity,tutorial-clarity-basics
2025-11-09T20:23:31.938789+00:00,L-008,learner,micro-tutor-03,1214,5,4,3,4.0,Constraints,tutorial-prompt-constraints
2025-11-09T22:20:53.949207+00:00,L-032,learner,micro-tutor-04,253,3,1,1,1.67,Context,tutorial-grounding-techniques
2025-11-10T00:28:05.974901+00:00,L-023,learner,micro-tutor-02,512,2,1,5,2.67,Context,tutorial-grounding-techniques
2025-11-10T01:13:19.928704+00:00,L-049,learner,micro-tutor-02,1471,2,5,5,4.0,Clarity,tutorial-clarity-basics
